Instance,Income
155080,56449.47
155081,76112.57
155082,43855.008
155083,150144.44
155084,11220.845
155085,907457.94
155086,105852.195
155087,30510.137
155088,30747.598
155089,275269.44
155090,35851.69
155091,64928.64
155092,66789.38
155093,60977.195
155094,62643.793
155095,253407.12
155096,261000.31
155097,33227.438
155098,518502.84
155099,686251.44
155100,294285.5
155101,39244.574
155102,116202.55
155103,19927.031
155104,119125.49
155105,72784.74
155106,25046.428
155107,23589.576
155108,185926.22
155109,42181.426
155110,37584.953
155111,166707.83
155112,72036.8
155113,62287.344
155114,23888.154
155115,47436.023
155116,19830.898
155117,142985.22
155118,51638.418
155119,67769.65
155120,49799.465
155121,34843.766
155122,36870.707
155123,44656.062
155124,26872.27
155125,25716.154
155126,32624.51
155127,25476.11
155128,18567.193
155129,71349.516
155130,323672.9
155131,155639.92
155132,43199.14
155133,182982.45
155134,19296.912
155135,35724.35
155136,220561.58
155137,41424.38
155138,171688.98
155139,81098.56
155140,84091.36
155141,77515.086
155142,35216.203
155143,127669.61
155144,86725.805
155145,89228.17
155146,121869.164
155147,44666.203
155148,48238.406
155149,202893.47
155150,81123.97
155151,52845.38
155152,23141.08
155153,159401.16
155154,81898.266
155155,223952.69
155156,9794.121
155157,87558.09
155158,266058.9
155159,60093.03
155160,63889.875
155161,58345.156
155162,48098.68
155163,16022.431
155164,101180.79
155165,27786.51
155166,70414.6
155167,183600.17
155168,118220.69
155169,57495.145
155170,79542.86
155171,661133.2
155172,18159.217
155173,9376.129
155174,273220.72
155175,55642.676
155176,103182.836
155177,16456.062
155178,32088.771
155179,8334.983
155180,239594.67
155181,31481.52
155182,192308.11
155183,94740.65
155184,5478.764
155185,50909.47
155186,51461.91
155187,139270.0
155188,67069.516
155189,534334.1
155190,190031.89
155191,148679.94
155192,46611.844
155193,139204.02
155194,126723.37
155195,26381.838
155196,32929.535
155197,22236.188
155198,52867.438
155199,24905.346
155200,118297.305
155201,46289.402
155202,41907.473
155203,59470.95
155204,16154.689
155205,16708.363
155206,29910.562
155207,12559.794
155208,69336.36
155209,27943.008
155210,28350.713
155211,62078.387
155212,96051.72
155213,28243.445
155214,49237.34
155215,33881.82
155216,111783.49
155217,130589.97
155218,76916.43
155219,80144.15
155220,60104.355
155221,38755.266
155222,158844.23
155223,20371.19
155224,27064.193
155225,114504.664
155226,61109.484
155227,87730.55
155228,31395.76
155229,23881.465
155230,39969.156
155231,150757.28
155232,12496.273
155233,24932.324
155234,34275.27
155235,47194.06
155236,399048.62
155237,81201.65
155238,330710.84
155239,180782.23
155240,334624.12
155241,39060.66
155242,132295.36
155243,64692.66
155244,67836.555
155245,114098.66
155246,15160.768
155247,3817.881
155248,28298.723
155249,13252.407
155250,125807.37
155251,157906.23
155252,27504.514
155253,52068.66
155254,13592.414
155255,52753.586
155256,12285.161
155257,45500.242
155258,12732.743
155259,28425.684
155260,14466.639
155261,204015.62
155262,13243.322
155263,655482.94
155264,42173.363
155265,289645.03
155266,14034.296
155267,83085.38
155268,40375.504
155269,22998.559
155270,431808.72
155271,149280.61
155272,45527.383
155273,201428.64
155274,137088.05
155275,137440.69
155276,11041.625
155277,57994.5
155278,138695.64
155279,39051.324
155280,16439.99
155281,109006.14
155282,112057.75
155283,3399.4514
155284,460285.84
155285,70759.055
155286,45443.062
155287,29985.945
155288,52784.906
155289,76304.24
155290,157867.6
155291,19266.271
155292,160779.45
155293,76603.02
155294,488886.78
155295,12003.999
155296,8535.221
155297,160205.3
155298,185093.84
155299,77257.875
155300,3758.1072
155301,65553.15
155302,13088.791
155303,223085.14
155304,67134.13
155305,24169.562
155306,510870.7
155307,62895.58
155308,60983.137
155309,64544.996
155310,39308.242
155311,57595.652
155312,136828.25
155313,28557.65
155314,120626.02
155315,892.16846
155316,40643.453
155317,40269.42
155318,30981.73
155319,239857.53
155320,27302.068
155321,73182.91
155322,221324.48
155323,59431.188
155324,24052.283
155325,56859.484
155326,269827.6
155327,14780.168
155328,43377.465
155329,55493.832
155330,30515.334
155331,74839.61
155332,124223.25
155333,20034.137
155334,21195.768
155335,60788.305
155336,60533.83
155337,163039.98
155338,127324.69
155339,17972.133
155340,179715.14
155341,166567.16
155342,31345.936
155343,318067.62
155344,24766.176
155345,60653.137
155346,11253.398
155347,380004.06
155348,63553.6
155349,176616.52
155350,88211.71
155351,52628.383
155352,159536.73
155353,23561.725
155354,13852.329
155355,167248.17
155356,40095.844
155357,55314.324
155358,83468.48
155359,52211.16
155360,111304.09
155361,147774.11
155362,511258.47
155363,246415.47
155364,28076.855
155365,84861.5
155366,55478.234
155367,301271.6
155368,135532.45
155369,106094.42
155370,89403.9
155371,90729.62
155372,457065.94
155373,11888.943
155374,376841.56
155375,48867.676
155376,158579.12
155377,112227.09
155378,8480.303
155379,75389.31
155380,29753.42
155381,45431.82
155382,47815.76
155383,87903.94
155384,36282.48
155385,55806.438
155386,155847.28
155387,21513.652
155388,65522.42
155389,57620.254
155390,44619.992
155391,374344.56
155392,199748.64
155393,139907.88
155394,247165.66
155395,23955.46
155396,37525.547
155397,504875.06
155398,21956.693
155399,23030.914
155400,32887.508
155401,23719.064
155402,335203.38
155403,252733.81
155404,112660.54
155405,40002.84
155406,41218.15
155407,37812.727
155408,47536.16
155409,73242.37
155410,62147.035
155411,105110.74
155412,133993.92
155413,58604.293
155414,755676.7
155415,189536.27
155416,680309.8
155417,290858.72
155418,38694.875
155419,101482.58
155420,14697.704
155421,15482.299
155422,78957.26
155423,204256.31
155424,80863.73
155425,10939.653
155426,147289.39
155427,6842.56
155428,35225.61
155429,135724.2
155430,19358.9
155431,66982.52
155432,120418.54
155433,50791.926
155434,26430.11
155435,319129.88
155436,24338.225
155437,37975.4
155438,32478.932
155439,355013.5
155440,23069.842
155441,63632.594
155442,21152.67
155443,18781.486
155444,136745.66
155445,13936.688
155446,346012.84
155447,136422.1
155448,39907.973
155449,22853.225
155450,27606.814
155451,102524.02
155452,323064.44
155453,75888.46
155454,28190.166
155455,114699.2
155456,399181.78
155457,191962.55
155458,31847.738
155459,38893.555
155460,168101.48
155461,6133.1753
155462,16262.364
155463,-4357.998
155464,22254.734
155465,280902.44
155466,73998.336
155467,38364.055
155468,40347.992
155469,142387.06
155470,61461.824
155471,7837.031
155472,43327.3
155473,65619.54
155474,769808.25
155475,47250.6
155476,54629.52
155477,591087.3
155478,120843.1
155479,50099.35
155480,149924.73
155481,5101.7896
155482,6046.2275
155483,16502.479
155484,74402.305
155485,35035.152
155486,206755.84
155487,57049.62
155488,28009.44
155489,43835.58
155490,64299.062
155491,378582.25
155492,569757.9
155493,110695.91
155494,71374.77
155495,55278.285
155496,51682.145
155497,102234.74
155498,47156.836
155499,139465.38
155500,77193.13
155501,151742.62
155502,29773.936
155503,6520.51
155504,65022.336
155505,17407.26
155506,21507.514
155507,415069.6
155508,73633.57
155509,372457.38
155510,75179.766
155511,22450.969
155512,450660.28
155513,46024.258
155514,24383.676
155515,17145.13
155516,349390.78
155517,45205.51
155518,159396.88
155519,30203.822
155520,30265.994
155521,42994.6
155522,287505.75
155523,30836.56
155524,56182.953
155525,139711.69
155526,52299.367
155527,88927.336
155528,96241.54
155529,95191.83
155530,200214.22
155531,126303.52
155532,132875.14
155533,70888.58
155534,36896.56
155535,59455.406
155536,45034.035
155537,33746.047
155538,24376.686
155539,60148.207
155540,266561.25
155541,142574.33
155542,145563.81
155543,50109.23
155544,29397.102
155545,72716.98
155546,34751.56
155547,53915.043
155548,177251.25
155549,142582.14
155550,60734.773
155551,34329.305
155552,20457.02
155553,345705.5
155554,12716.235
155555,251187.89
155556,93688.96
155557,120584.4
155558,7998.891
155559,68711.79
155560,65127.406
155561,729103.1
155562,8288.603
155563,40619.324
155564,82712.94
155565,91040.45
155566,177207.73
155567,268742.0
155568,44335.824
155569,41154.848
155570,40258.29
155571,42289.383
155572,22911.982
155573,111805.55
155574,81943.46
155575,27859.002
155576,27816.166
155577,5289.8584
155578,160474.03
155579,8483.481
155580,53151.695
155581,29194.822
155582,26462.146
155583,131773.97
155584,164237.6
155585,85270.81
155586,111902.69
155587,542040.4
155588,26649.83
155589,83280.89
155590,282456.25
155591,179077.98
155592,264330.28
155593,87535.98
155594,73778.695
155595,43474.29
155596,524072.38
155597,68683.38
155598,41520.0
155599,45576.496
155600,60421.277
155601,313563.38
155602,32470.508
155603,40084.66
155604,133360.95
155605,56130.23
155606,158886.23
155607,105584.88
155608,340427.97
155609,387038.88
155610,20903.094
155611,44749.87
155612,32119.105
155613,40555.766
155614,19933.057
155615,51628.78
155616,65483.297
155617,133490.25
155618,138953.67
155619,170593.0
155620,30933.117
155621,122244.9
155622,25844.086
155623,75460.46
155624,26748.25
155625,71080.75
155626,81894.45
155627,51615.465
155628,112157.13
155629,16474.281
155630,81131.41
155631,177746.36
155632,82658.68
155633,5032.1475
155634,374830.94
155635,70667.31
155636,68152.16
155637,278010.8
155638,83599.98
155639,77710.266
155640,83830.3
155641,143769.69
155642,43481.656
155643,41616.844
155644,41624.44
155645,69714.42
155646,189198.42
155647,74096.8
155648,168884.75
155649,29624.564
155650,6592.5513
155651,47721.35
155652,198178.77
155653,33974.945
155654,80839.836
155655,9741.101
155656,26138.848
155657,37304.535
155658,61235.758
155659,43771.758
155660,40789.957
155661,71790.56
155662,1959.3185
155663,117731.64
155664,155538.1
155665,36131.14
155666,101047.14
155667,41057.883
155668,53789.613
155669,98864.67
155670,77556.08
155671,356460.16
155672,75883.484
155673,45955.293
155674,54792.336
155675,84428.77
155676,38829.77
155677,177033.62
155678,3368.4739
155679,23657.025
155680,9799.026
155681,82308.164
155682,51222.816
155683,91410.67
155684,154998.19
155685,72605.03
155686,52021.61
155687,55854.477
155688,239007.16
155689,541207.0
155690,40647.01
155691,33371.51
155692,4387.108
155693,108171.91
155694,61380.984
155695,143058.5
155696,131816.66
155697,107146.984
155698,185175.7
155699,60592.895
155700,125311.57
155701,2995.0264
155702,40131.66
155703,186026.08
155704,24342.62
155705,133512.81
155706,45899.2
155707,74113.26
155708,18653.488
155709,44400.39
155710,41684.555
155711,114053.445
155712,41147.16
155713,179473.33
155714,31038.86
155715,571535.8
155716,8850.132
155717,38056.105
155718,48597.414
155719,179590.72
155720,73725.16
155721,155377.3
155722,60223.457
155723,104976.67
155724,1198866.0
155725,142695.55
155726,8277.595
155727,138581.2
155728,59459.934
155729,21338.207
155730,29512.068
155731,125243.57
155732,61238.426
155733,140001.9
155734,31363.395
155735,110823.52
155736,45377.414
155737,39393.023
155738,99347.68
155739,91258.35
155740,28217.984
155741,268860.6
155742,88013.27
155743,133357.52
155744,26242.88
155745,51474.637
155746,9502.498
155747,144344.36
155748,57242.965
155749,162879.23
155750,253610.19
155751,37104.03
155752,9612.882
155753,214563.64
155754,34168.734
155755,246513.16
155756,73560.055
155757,85052.41
155758,150397.36
155759,99804.93
155760,126097.914
155761,56680.4
155762,11801.266
155763,71849.07
155764,85324.414
155765,54047.52
155766,129415.76
155767,53344.26
155768,55926.48
155769,8173.2524
155770,68442.27
155771,297493.62
155772,34720.652
155773,15477.085
155774,128243.63
155775,43400.617
155776,59916.164
155777,979.86255
155778,33388.4
155779,65478.887
155780,33629.3
155781,44421.16
155782,39187.016
155783,184592.95
155784,37823.715
155785,27234.28
155786,54218.055
155787,54554.96
155788,114641.44
155789,108471.03
155790,60658.305
155791,18259.158
155792,83714.195
155793,26243.707
155794,35573.957
155795,180536.36
155796,83412.39
155797,71037.69
155798,70985.664
155799,28179.197
155800,13276.2705
155801,165010.23
155802,158729.1
155803,127597.18
155804,31443.562
155805,2974.5115
155806,34869.805
155807,97146.05
155808,41986.496
155809,229010.7
155810,108555.99
155811,33000.277
155812,80369.82
155813,49041.156
155814,46814.227
155815,65808.17
155816,24050.021
155817,28732.861
155818,71430.42
155819,62391.598
155820,157231.53
155821,20266.11
155822,117728.91
155823,14392.588
155824,172983.08
155825,99675.82
155826,13564.812
155827,62536.203
155828,23930.852
155829,422018.5
155830,183929.55
155831,30187.766
155832,114816.766
155833,31895.969
155834,13694.687
155835,301996.28
155836,47822.44
155837,152280.02
155838,91936.55
155839,13492.319
155840,185862.47
155841,27237.754
155842,250449.73
155843,29519.484
155844,123379.766
155845,54184.668
155846,47689.637
155847,190922.4
155848,34288.477
155849,665425.0
155850,73159.23
155851,34112.336
155852,41508.094
155853,48531.086
155854,175538.03
155855,94701.13
155856,135916.16
155857,28170.113
155858,121912.41
155859,34509.54
155860,36533.355
155861,40955.098
155862,48580.914
155863,32148.06
155864,146857.55
155865,62093.254
155866,25769.395
155867,370643.0
155868,25882.795
155869,28608.309
155870,74479.375
155871,132025.2
155872,106656.375
155873,45550.562
155874,61651.152
155875,7818.5137
155876,-8215.704
155877,66410.375
155878,168238.95
155879,35311.965
155880,36817.715
155881,40829.4
155882,269423.38
155883,11791.746
155884,26010.955
155885,27266.447
155886,56636.168
155887,120396.19
155888,424930.53
155889,51085.07
155890,30755.027
155891,56240.688
155892,226422.42
155893,486307.06
155894,8779.922
155895,377749.75
155896,194139.67
155897,142589.7
155898,23847.791
155899,28369.879
155900,33960.023
155901,50709.656
155902,39109.14
155903,21538.807
155904,93875.25
155905,25216.902
155906,54318.64
155907,143323.95
155908,76722.33
155909,47826.11
155910,79405.64
155911,95311.29
155912,82845.62
155913,25771.523
155914,211391.3
155915,126556.6
155916,44588.27
155917,200033.17
155918,240098.67
155919,68351.2
155920,64228.117
155921,39983.375
155922,65380.402
155923,44659.402
155924,160463.72
155925,266998.53
155926,58341.78
155927,439740.4
155928,416238.34
155929,256622.83
155930,109690.65
155931,27813.045
155932,57475.57
155933,31582.322
155934,76863.625
155935,247972.86
155936,49498.56
155937,78140.87
155938,49512.043
155939,43226.8
155940,200151.5
155941,57697.125
155942,187486.69
155943,35951.71
155944,33233.773
155945,217450.36
155946,21269.21
155947,52124.984
155948,98371.33
155949,12265.5625
155950,23294.031
155951,27742.84
155952,118874.68
155953,37364.97
155954,82933.26
155955,439621.3
155956,121954.74
155957,45754.164
155958,92574.16
155959,108412.086
155960,12056.925
155961,80697.99
155962,90814.766
155963,160133.5
155964,115690.44
155965,9389.043
155966,90884.63
155967,125489.71
155968,39421.246
155969,177686.92
155970,117130.08
155971,32575.857
155972,36655.066
155973,85225.4
155974,16230.78
155975,128245.336
155976,298355.1
155977,1607122.4
155978,200686.14
155979,33854.26
155980,38998.023
155981,14036.444
155982,53297.33
155983,7791.341
155984,33045.52
155985,123579.45
155986,23924.842
155987,108640.97
155988,28874.361
155989,284985.75
155990,185707.17
155991,502773.66
155992,74754.9
155993,36894.34
155994,48957.723
155995,67457.24
155996,23363.271
155997,-1170.0438
155998,22403.555
155999,34470.72
156000,165658.14
156001,31931.77
156002,194110.83
156003,583706.4
156004,75092.016
156005,23964.764
156006,5189.311
156007,56782.906
156008,30937.69
156009,31164.4
156010,37013.027
156011,405113.0
156012,-1879.2633
156013,156264.5
156014,11887.406
156015,82178.7
156016,174106.44
156017,92619.55
156018,97503.945
156019,905528.94
156020,92553.266
156021,21090.28
156022,80540.69
156023,39609.18
156024,29368.598
156025,68410.23
156026,79493.43
156027,140146.69
156028,8944.574
156029,259623.2
156030,122793.66
156031,142252.89
156032,61194.26
156033,11593.656
156034,66491.82
156035,128987.54
156036,211788.67
156037,51194.125
156038,27084.191
156039,28516.654
156040,37876.953
156041,29184.2
156042,32148.121
156043,75189.53
156044,215264.88
156045,54434.99
156046,38383.473
156047,57180.414
156048,111880.45
156049,69337.16
156050,154691.31
156051,67981.96
156052,72154.51
156053,8929.31
156054,92406.945
156055,30193.162
156056,239377.5
156057,70664.88
156058,57696.516
156059,27632.912
156060,89844.25
156061,111825.945
156062,27123.705
156063,98850.766
156064,13476.953
156065,56305.69
156066,70614.34
156067,54662.055
156068,53759.75
156069,67691.734
156070,57868.496
156071,14046.071
156072,68370.266
156073,44324.953
156074,74923.305
156075,111340.69
156076,58020.598
156077,58950.797
156078,92290.555
156079,22863.688
156080,35007.562
156081,46864.156
156082,29405.807
156083,1040191.4
156084,403027.78
156085,24592.74
156086,134022.8
156087,46179.05
156088,42779.676
156089,61761.086
156090,34386.953
156091,22567.404
156092,55798.53
156093,57308.645
156094,195239.2
156095,36957.75
156096,54491.414
156097,103929.57
156098,56027.56
156099,21167.334
156100,56835.305
156101,65620.8
156102,98463.12
156103,31508.643
156104,16374.228
156105,465086.88
156106,212243.47
156107,133324.17
156108,42378.316
156109,51603.38
156110,42594.184
156111,-1654.1346
156112,87067.46
156113,48347.42
156114,717522.44
156115,54302.883
156116,534418.3
156117,92296.58
156118,56315.543
156119,87265.83
156120,125989.65
156121,23193.975
156122,68439.016
156123,18483.5
156124,40036.27
156125,485.0287
156126,47614.117
156127,58483.312
156128,157980.56
156129,50839.543
156130,46833.484
156131,212709.11
156132,510214.78
156133,5824.32
156134,46318.52
156135,337792.94
156136,151107.08
156137,30116.89
156138,705298.9
156139,30016.53
156140,235752.89
156141,284442.47
156142,38273.28
156143,102497.414
156144,328330.1
156145,92800.56
156146,38329.08
156147,340205.66
156148,32399.105
156149,37158.707
156150,25811.236
156151,55138.91
156152,31582.389
156153,54680.777
156154,35939.082
156155,58220.145
156156,122580.86
156157,25768.09
156158,55883.41
156159,91106.12
156160,55792.79
156161,27111.541
156162,12582.928
156163,36329.71
156164,95298.95
156165,19683.527
156166,268531.84
156167,322656.2
156168,196181.5
156169,44552.35
156170,82412.38
156171,48107.8
156172,61809.06
156173,142970.45
156174,220406.47
156175,114082.6
156176,50447.562
156177,78914.15
156178,55882.08
156179,59860.64
156180,418496.03
156181,92031.57
156182,8963.921
156183,18740.672
156184,61364.58
156185,53506.246
156186,374859.16
156187,33733.97
156188,47008.43
156189,38726.727
156190,132374.1
156191,91108.07
156192,109398.37
156193,136125.28
156194,81742.21
156195,111945.04
156196,41843.76
156197,103557.484
156198,58255.234
156199,159786.03
156200,548173.25
156201,44474.07
156202,30592.834
156203,75538.62
156204,97228.54
156205,56528.836
156206,27407.742
156207,44513.42
156208,148257.16
156209,250452.05
156210,133714.44
156211,57030.15
156212,917402.75
156213,46424.68
156214,87709.46
156215,117664.734
156216,195677.86
156217,263019.75
156218,38662.6
156219,277826.1
156220,20456.29
156221,87399.84
156222,9198.578
156223,69844.375
156224,26044.965
156225,260976.73
156226,45721.992
156227,128460.31
156228,34676.977
156229,6686.3574
156230,8578.764
156231,115024.08
156232,28929.812
156233,80369.65
156234,171219.92
156235,-5893.0825
156236,156050.14
156237,767211.8
156238,9396.669
156239,677341.4
156240,284267.03
156241,4547.9917
156242,45851.402
156243,204999.5
156244,53203.27
156245,29663.51
156246,110079.49
156247,56117.695
156248,186090.95
156249,190469.62
156250,68039.83
156251,134413.48
156252,69777.13
156253,29619.705
156254,25237.031
156255,80643.805
156256,100437.2
156257,431340.88
156258,699483.7
156259,86215.45
156260,149479.11
156261,186534.7
156262,59103.73
156263,62297.344
156264,55559.742
156265,292260.22
156266,114567.7
156267,48391.92
156268,234757.77
156269,17056.373
156270,55939.26
156271,121385.125
156272,40849.445
156273,518737.84
156274,127108.08
156275,481202.6
156276,293682.06
156277,140036.6
156278,30791.555
156279,116641.11
156280,19676.256
156281,154248.38
156282,43847.62
156283,76936.37
156284,278777.56
156285,824.9701
156286,27910.314
156287,39206.723
156288,62812.49
156289,489749.88
156290,15421.663
156291,3555.7253
156292,51866.758
156293,8420.336
156294,779295.25
156295,425065.12
156296,125689.73
156297,66250.7
156298,47323.05
156299,24779.842
156300,43628.42
156301,453881.06
156302,61173.5
156303,97897.28
156304,27493.523
156305,8093.5
156306,39011.523
156307,37671.875
156308,22270.928
156309,83448.64
156310,44126.375
156311,55811.13
156312,85117.05
156313,126659.93
156314,58643.79
156315,82486.586
156316,143082.06
156317,121977.37
156318,67530.914
156319,359863.5
156320,385718.8
156321,30481.47
156322,28403.475
156323,26489.25
156324,54447.555
156325,121469.34
156326,142961.8
156327,39735.516
156328,342081.72
156329,537016.75
156330,20904.76
156331,28561.264
156332,63984.19
156333,81167.94
156334,114235.15
156335,18544.61
156336,134112.22
156337,33362.824
156338,158231.97
156339,55606.047
156340,24477.932
156341,287830.53
156342,10010.633
156343,51389.6
156344,22658.426
156345,435111.8
156346,33943.68
156347,38561.043
156348,26308.549
156349,163998.52
156350,102850.92
156351,5454.19
156352,94005.695
156353,77127.19
156354,105565.82
156355,120413.9
156356,33592.41
156357,110195.18
156358,78783.86
156359,48890.72
156360,27711.824
156361,44690.72
156362,47310.31
156363,34453.38
156364,62533.82
156365,272929.97
156366,142848.47
156367,100342.164
156368,157932.88
156369,88607.71
156370,19349.723
156371,14488.262
156372,79103.19
156373,258385.53
156374,3469.4329
156375,192094.31
156376,38659.598
156377,53684.816
156378,43952.71
156379,20013.24
156380,25016.348
156381,331423.6
156382,124435.875
156383,81799.39
156384,59083.707
156385,44983.65
156386,54104.793
156387,876422.25
156388,43184.73
156389,34768.008
156390,18126.436
156391,46393.867
156392,33626.46
156393,97138.99
156394,27151.584
156395,84566.53
156396,103305.39
156397,243059.3
156398,180785.2
156399,82774.13
156400,45971.375
156401,126151.55
156402,29107.715
156403,123074.164
156404,92738.44
156405,179288.52
156406,162939.33
156407,15494.185
156408,327555.8
156409,54276.445
156410,34434.688
156411,10166.748
156412,58420.695
156413,33778.23
156414,120999.45
156415,194815.5
156416,62954.727
156417,157591.12
156418,66171.914
156419,29217.521
156420,52214.066
156421,146728.44
156422,279116.8
156423,204019.12
156424,29341.771
156425,63242.758
156426,15834.481
156427,928615.2
156428,58933.63
156429,29934.43
156430,113854.27
156431,414577.88
156432,136019.95
156433,60905.984
156434,38117.465
156435,68448.14
156436,39085.805
156437,158169.64
156438,69906.47
156439,40091.047
156440,18935.152
156441,41282.285
156442,59988.266
156443,56193.008
156444,107656.5
156445,142423.95
156446,27480.266
156447,35391.184
156448,105374.336
156449,14103.716
156450,15371.698
156451,36310.496
156452,12689.927
156453,14096.525
156454,162888.48
156455,73366.58
156456,92186.734
156457,129704.57
156458,482194.12
156459,738369.56
156460,88330.18
156461,59057.04
156462,61777.02
156463,535697.1
156464,218320.61
156465,69910.445
156466,46002.6
156467,38212.3
156468,92621.69
156469,83483.79
156470,29044.162
156471,213026.58
156472,105500.21
156473,222156.42
156474,68342.78
156475,25998.018
156476,444113.0
156477,41456.832
156478,4944.705
156479,235041.34
156480,46470.8
156481,99719.58
156482,61440.574
156483,106660.06
156484,204702.0
156485,48936.664
156486,50388.37
156487,31268.955
156488,145466.89
156489,49623.305
156490,11974.478
156491,25834.738
156492,47369.1
156493,25742.85
156494,160043.05
156495,38924.516
156496,32122.365
156497,610313.1
156498,16696.033
156499,84803.54
156500,47168.58
156501,51057.227
156502,79680.14
156503,44575.58
156504,44011.17
156505,65069.027
156506,45077.723
156507,100158.07
156508,192237.08
156509,26042.629
156510,5894.7144
156511,44020.72
156512,31931.39
156513,24950.553
156514,157839.14
156515,91150.03
156516,195815.98
156517,75588.22
156518,69206.63
156519,35434.184
156520,103144.086
156521,140782.94
156522,154622.55
156523,518566.97
156524,38414.613
156525,259306.27
156526,20349.178
156527,439979.47
156528,37603.758
156529,218416.53
156530,103609.33
156531,172937.12
156532,36566.88
156533,173896.11
156534,36298.043
156535,66244.84
156536,24463.762
156537,44297.016
156538,53721.355
156539,77652.41
156540,21193.904
156541,36020.34
156542,31250.55
156543,70511.18
156544,60144.207
156545,186179.4
156546,347518.25
156547,29219.596
156548,287301.2
156549,97701.375
156550,32048.547
156551,53956.156
156552,126652.1
156553,162841.92
156554,47852.34
156555,117850.69
156556,254224.55
156557,17361.684
156558,15732.529
156559,490485.56
156560,157779.72
156561,7956.739
156562,64141.45
156563,38505.117
156564,40267.684
156565,139132.44
156566,14131.225
156567,19189.855
156568,57336.09
156569,225733.33
156570,79129.125
156571,473360.12
156572,25995.898
156573,74209.61
156574,68109.805
156575,211631.39
156576,56148.95
156577,34747.246
156578,183104.7
156579,12791.89
156580,35927.867
156581,44103.11
156582,24432.945
156583,132917.02
156584,27592.98
156585,80307.266
156586,86659.13
156587,55677.21
156588,13999.83
156589,29912.951
156590,17888.898
156591,21812.557
156592,51003.945
156593,36924.633
156594,162558.36
156595,8933.7295
156596,111065.79
156597,415105.16
156598,731195.0
156599,36444.082
156600,349915.28
156601,370780.84
156602,19741.654
156603,53084.246
156604,472114.84
156605,57309.6
156606,277543.72
156607,184279.52
156608,25026.223
156609,664030.3
156610,63843.516
156611,18590.617
156612,810096.6
156613,27049.863
156614,40911.21
156615,91722.125
156616,96669.73
156617,41031.996
156618,30037.95
156619,171642.11
156620,128750.805
156621,14351.065
156622,22450.55
156623,28991.26
156624,-419.20975
156625,60869.652
156626,51707.133
156627,185031.44
156628,21437.45
156629,6764.0435
156630,80820.32
156631,382596.12
156632,94356.06
156633,35428.96
156634,190142.81
156635,24090.127
156636,122182.75
156637,34435.727
156638,169142.14
156639,28614.916
156640,327612.22
156641,34722.53
156642,27858.746
156643,39197.617
156644,6705.623
156645,104471.055
156646,42880.766
156647,33596.855
156648,41448.305
156649,38438.133
156650,26110.398
156651,24159.547
156652,14249.405
156653,75689.875
156654,77021.89
156655,166694.08
156656,220854.34
156657,4319.2266
156658,5381.5767
156659,44118.246
156660,53498.344
156661,40894.363
156662,48033.758
156663,22388.166
156664,93875.42
156665,242546.84
156666,27425.2
156667,42874.78
156668,13830.494
156669,126537.88
156670,421227.03
156671,48792.168
156672,43194.39
156673,40938.477
156674,286453.88
156675,58930.152
156676,571355.06
156677,51322.19
156678,41661.52
156679,39784.777
156680,26483.717
156681,71187.47
156682,24339.08
156683,50802.207
156684,64257.348
156685,21949.814
156686,32308.191
156687,17774.756
156688,100824.875
156689,22384.586
156690,49876.094
156691,44038.957
156692,38119.918
156693,73883.805
156694,39931.613
156695,44171.215
156696,8233.334
156697,30864.402
156698,45227.79
156699,32793.195
156700,23307.68
156701,124334.71
156702,51289.984
156703,160819.27
156704,84584.08
156705,51554.938
156706,73311.195
156707,9071.01
156708,87450.25
156709,6600.945
156710,111235.37
156711,375995.16
156712,12342.361
156713,18645.166
156714,12733.291
156715,56376.28
156716,67717.31
156717,138814.33
156718,279857.75
156719,43770.008
156720,194521.31
156721,24162.281
156722,28694.758
156723,29919.643
156724,86918.92
156725,103022.19
156726,20204.336
156727,13190.288
156728,62143.684
156729,143365.9
156730,10849.804
156731,123528.81
156732,42184.727
156733,273593.94
156734,27235.46
156735,122699.68
156736,51025.336
156737,141325.86
156738,35175.95
156739,282320.16
156740,27665.85
156741,79485.15
156742,16188.808
156743,76201.234
156744,31235.414
156745,55780.98
156746,15864.312
156747,385399.0
156748,67059.555
156749,41863.22
156750,69075.45
156751,320125.22
156752,96968.695
156753,81006.75
156754,105719.29
156755,396047.66
156756,110941.7
156757,58290.14
156758,4512.473
156759,61699.684
156760,104830.85
156761,83502.58
156762,47226.55
156763,158553.72
156764,50980.773
156765,163276.1
156766,44358.758
156767,55669.527
156768,102310.3
156769,342186.2
156770,52476.89
156771,105521.83
156772,398469.66
156773,100973.87
156774,224348.77
156775,54596.57
156776,163923.22
156777,111978.69
156778,33498.176
156779,257380.1
156780,68455.39
156781,133822.9
156782,32214.234
156783,34239.082
156784,35460.215
156785,66578.67
156786,139561.45
156787,54475.938
156788,39618.168
156789,48263.445
156790,231497.19
156791,27944.352
156792,65974.97
156793,120778.7
156794,72848.62
156795,21604.088
156796,127612.71
156797,335819.44
156798,226188.34
156799,66375.87
156800,11550.246
156801,64778.11
156802,95178.72
156803,11955.8125
156804,119930.93
156805,45547.945
156806,17652.482
156807,91770.81
156808,258037.75
156809,85278.53
156810,18412.39
156811,34923.9
156812,33092.664
156813,27594.379
156814,62034.086
156815,73747.945
156816,36540.434
156817,512109.38
156818,2468.1704
156819,31562.615
156820,217409.95
156821,18663.178
156822,48264.125
156823,223700.23
